49100|P|21|01
49101|P|21|02
49102|P|21|03
49103|P|21|04
49104|P|21|05
49105|P|21|06
49106|P|21|07
49107|P|21|08
49108|P|21|09
49109|P|21|10
49110|P|21|11
49111|P|21|12
49112|P|21|13
49113|P|21|14
49114|P|21|15
49115|P|21|16
49116|P|21|17
49117|P|21|18
49118|P|21|19
49119|P|21|20
49120|P|22|01
49121|P|22|02
49122|P|22|03
49123|P|22|04
49124|P|22|05
49125|P|22|06
49126|P|22|07
49127|P|22|08
49128|P|22|09
49129|P|22|10
49130|P|22|11
49131|P|22|12
49132|P|22|13
49133|P|22|14
49134|P|22|15
49135|P|22|16
49136|P|22|17
49137|P|22|18
49138|P|22|19
49139|P|22|20
49140|P|23|01
49141|P|23|02
49142|P|23|03
49143|P|23|04
49144|P|23|05
49145|P|23|06
49146|P|23|07
49147|P|23|08
49148|P|23|09
49149|P|23|10
49150|P|23|11
49151|P|23|12
49152|P|23|13
49153|P|23|14
49154|P|23|15
49155|P|23|16
49156|P|23|17
49157|P|23|18
49158|P|23|19
49159|P|23|20
49160|P|24|01
49161|P|24|02
49162|P|24|03
49163|P|24|04
49164|P|24|05
49165|P|24|06
49166|P|24|07
49167|P|24|08
49168|P|24|09
49169|P|24|10
49170|P|24|11
49171|P|24|12
49172|P|24|13
49173|P|24|14
49174|P|24|15
49175|P|24|16
49176|P|24|17
49177|P|24|18
49178|P|24|19
49179|P|24|20
49180|P|25|01
49181|P|25|02
49182|P|25|03
49183|P|25|04
49184|P|25|05
49185|P|25|06
49186|P|25|07
49187|P|25|08
49188|P|25|09
49189|P|25|10
49190|P|25|11
49191|P|25|12
49192|P|25|13
49193|P|25|14
49194|P|25|15
49195|P|25|16
49196|P|25|17
49197|P|25|18
49198|P|25|19
49199|P|25|20
49200|P|26|01
49201|P|26|02
49202|P|26|03
49203|P|26|04
49204|P|26|05
49205|P|26|06
49206|P|26|07
49207|P|26|08
49208|P|26|09
49209|P|26|10
49210|P|26|11
49211|P|26|12
49212|P|26|13
49213|P|26|14
49214|P|26|15
49215|P|26|16
49216|P|26|17
49217|P|26|18
49218|P|26|19
49219|P|26|20
49220|P|27|01
49221|P|27|02
49222|P|27|03
49223|P|27|04
49224|P|27|05
49225|P|27|06
49226|P|27|07
49227|P|27|08
49228|P|27|09
49229|P|27|10
49230|P|27|11
49231|P|27|12
49232|P|27|13
49233|P|27|14
49234|P|27|15
49235|P|27|16
49236|P|27|17
49237|P|27|18
49238|P|27|19
49239|P|27|20
49240|P|28|01
49241|P|28|02
49242|P|28|03
49243|P|28|04
49244|P|28|05
49245|P|28|06
49246|P|28|07
49247|P|28|08
49248|P|28|09
49249|P|28|10
49250|P|28|11
49251|P|28|12
49252|P|28|13
49253|P|28|14
49254|P|28|15
49255|P|28|16
49256|P|28|17
49257|P|28|18
49258|P|28|19
49259|P|28|20
49260|P|29|01
49261|P|29|02
49262|P|29|03
49263|P|29|04
49264|P|29|05
49265|P|29|06
49266|P|29|07
49267|P|29|08
49268|P|29|09
49269|P|29|10
49270|P|29|11
49271|P|29|12
49272|P|29|13
49273|P|29|14
49274|P|29|15
49275|P|29|16
49276|P|29|17
49277|P|29|18
49278|P|29|19
49279|P|29|20
49280|P|30|01
49281|P|30|02
49282|P|30|03
49283|P|30|04
49284|P|30|05
49285|P|30|06
49286|P|30|07
49287|P|30|08
49288|P|30|09
49289|P|30|10
49290|P|30|11
49291|P|30|12
49292|P|30|13
49293|P|30|14
49294|P|30|15
49295|P|30|16
49296|P|30|17
49297|P|30|18
49298|P|30|19
49299|P|30|20
