46900|P|61|01
46901|P|61|02
46902|P|61|03
46903|P|61|04
46904|P|61|05
46905|P|61|06
46906|P|61|07
46907|P|61|08
46908|P|61|09
46909|P|61|10
46910|P|61|11
46911|P|61|12
46912|P|61|13
46913|P|61|14
46914|P|61|15
46915|P|61|16
46916|P|61|17
46917|P|61|18
46918|P|61|19
46919|P|61|20
46920|P|62|01
46921|P|62|02
46922|P|62|03
46923|P|62|04
46924|P|62|05
46925|P|62|06
46926|P|62|07
46927|P|62|08
46928|P|62|09
46929|P|62|10
46930|P|62|11
46931|P|62|12
46932|P|62|13
46933|P|62|14
46934|P|62|15
46935|P|62|16
46936|P|62|17
46937|P|62|18
46938|P|62|19
46939|P|62|20
46940|P|63|01
46941|P|63|02
46942|P|63|03
46943|P|63|04
46944|P|63|05
46945|P|63|06
46946|P|63|07
46947|P|63|08
46948|P|63|09
46949|P|63|10
46950|P|63|11
46951|P|63|12
46952|P|63|13
46953|P|63|14
46954|P|63|15
46955|P|63|16
46956|P|63|17
46957|P|63|18
46958|P|63|19
46959|P|63|20
46960|P|64|01
46961|P|64|02
46962|P|64|03
46963|P|64|04
46964|P|64|05
46965|P|64|06
46966|P|64|07
46967|P|64|08
46968|P|64|09
46969|P|64|10
46970|P|64|11
46971|P|64|12
46972|P|64|13
46973|P|64|14
46974|P|64|15
46975|P|64|16
46976|P|64|17
46977|P|64|18
46978|P|64|19
46979|P|64|20
46980|P|65|01
46981|P|65|02
46982|P|65|03
46983|P|65|04
46984|P|65|05
46985|P|65|06
46986|P|65|07
46987|P|65|08
46988|P|65|09
46989|P|65|10
46990|P|65|11
46991|P|65|12
46992|P|65|13
46993|P|65|14
46994|P|65|15
46995|P|65|16
46996|P|65|17
46997|P|65|18
46998|P|65|19
46999|P|65|20
47000|P|66|01
47001|P|66|02
47002|P|66|03
47003|P|66|04
47004|P|66|05
47005|P|66|06
47006|P|66|07
47007|P|66|08
47008|P|66|09
47009|P|66|10
47010|P|66|11
47011|P|66|12
47012|P|66|13
47013|P|66|14
47014|P|66|15
47015|P|66|16
47016|P|66|17
47017|P|66|18
47018|P|66|19
47019|P|66|20
47020|P|67|01
47021|P|67|02
47022|P|67|03
47023|P|67|04
47024|P|67|05
47025|P|67|06
47026|P|67|07
47027|P|67|08
47028|P|67|09
47029|P|67|10
47030|P|67|11
47031|P|67|12
47032|P|67|13
47033|P|67|14
47034|P|67|15
47035|P|67|16
47036|P|67|17
47037|P|67|18
47038|P|67|19
47039|P|67|20
47040|P|68|01
47041|P|68|02
47042|P|68|03
47043|P|68|04
47044|P|68|05
47045|P|68|06
47046|P|68|07
47047|P|68|08
47048|P|68|09
47049|P|68|10
47050|P|68|11
47051|P|68|12
47052|P|68|13
47053|P|68|14
47054|P|68|15
47055|P|68|16
47056|P|68|17
47057|P|68|18
47058|P|68|19
47059|P|68|20
47060|P|69|01
47061|P|69|02
47062|P|69|03
47063|P|69|04
47064|P|69|05
47065|P|69|06
47066|P|69|07
47067|P|69|08
47068|P|69|09
47069|P|69|10
47070|P|69|11
47071|P|69|12
47072|P|69|13
47073|P|69|14
47074|P|69|15
47075|P|69|16
47076|P|69|17
47077|P|69|18
47078|P|69|19
47079|P|69|20
47080|P|70|01
47081|P|70|02
47082|P|70|03
47083|P|70|04
47084|P|70|05
47085|P|70|06
47086|P|70|07
47087|P|70|08
47088|P|70|09
47089|P|70|10
47090|P|70|11
47091|P|70|12
47092|P|70|13
47093|P|70|14
47094|P|70|15
47095|P|70|16
47096|P|70|17
47097|P|70|18
47098|P|70|19
47099|P|70|20
