47700|P|31|01
47701|P|31|02
47702|P|31|03
47703|P|31|04
47704|P|31|05
47705|P|31|06
47706|P|31|07
47707|P|31|08
47708|P|31|09
47709|P|31|10
47710|P|31|11
47711|P|31|12
47712|P|31|13
47713|P|31|14
47714|P|31|15
47715|P|31|16
47716|P|31|17
47717|P|31|18
47718|P|31|19
47719|P|31|20
47720|P|32|01
47721|P|32|02
47722|P|32|03
47723|P|32|04
47724|P|32|05
47725|P|32|06
47726|P|32|07
47727|P|32|08
47728|P|32|09
47729|P|32|10
47730|P|32|11
47731|P|32|12
47732|P|32|13
47733|P|32|14
47734|P|32|15
47735|P|32|16
47736|P|32|17
47737|P|32|18
47738|P|32|19
47739|P|32|20
47740|P|33|01
47741|P|33|02
47742|P|33|03
47743|P|33|04
47744|P|33|05
47745|P|33|06
47746|P|33|07
47747|P|33|08
47748|P|33|09
47749|P|33|10
47750|P|33|11
47751|P|33|12
47752|P|33|13
47753|P|33|14
47754|P|33|15
47755|P|33|16
47756|P|33|17
47757|P|33|18
47758|P|33|19
47759|P|33|20
47760|P|34|01
47761|P|34|02
47762|P|34|03
47763|P|34|04
47764|P|34|05
47765|P|34|06
47766|P|34|07
47767|P|34|08
47768|P|34|09
47769|P|34|10
47770|P|34|11
47771|P|34|12
47772|P|34|13
47773|P|34|14
47774|P|34|15
47775|P|34|16
47776|P|34|17
47777|P|34|18
47778|P|34|19
47779|P|34|20
47780|P|35|01
47781|P|35|02
47782|P|35|03
47783|P|35|04
47784|P|35|05
47785|P|35|06
47786|P|35|07
47787|P|35|08
47788|P|35|09
47789|P|35|10
47790|P|35|11
47791|P|35|12
47792|P|35|13
47793|P|35|14
47794|P|35|15
47795|P|35|16
47796|P|35|17
47797|P|35|18
47798|P|35|19
47799|P|35|20
47800|P|36|01
47801|P|36|02
47802|P|36|03
47803|P|36|04
47804|P|36|05
47805|P|36|06
47806|P|36|07
47807|P|36|08
47808|P|36|09
47809|P|36|10
47810|P|36|11
47811|P|36|12
47812|P|36|13
47813|P|36|14
47814|P|36|15
47815|P|36|16
47816|P|36|17
47817|P|36|18
47818|P|36|19
47819|P|36|20
47820|P|37|01
47821|P|37|02
47822|P|37|03
47823|P|37|04
47824|P|37|05
47825|P|37|06
47826|P|37|07
47827|P|37|08
47828|P|37|09
47829|P|37|10
47830|P|37|11
47831|P|37|12
47832|P|37|13
47833|P|37|14
47834|P|37|15
47835|P|37|16
47836|P|37|17
47837|P|37|18
47838|P|37|19
47839|P|37|20
47840|P|38|01
47841|P|38|02
47842|P|38|03
47843|P|38|04
47844|P|38|05
47845|P|38|06
47846|P|38|07
47847|P|38|08
47848|P|38|09
47849|P|38|10
47850|P|38|11
47851|P|38|12
47852|P|38|13
47853|P|38|14
47854|P|38|15
47855|P|38|16
47856|P|38|17
47857|P|38|18
47858|P|38|19
47859|P|38|20
47860|P|39|01
47861|P|39|02
47862|P|39|03
47863|P|39|04
47864|P|39|05
47865|P|39|06
47866|P|39|07
47867|P|39|08
47868|P|39|09
47869|P|39|10
47870|P|39|11
47871|P|39|12
47872|P|39|13
47873|P|39|14
47874|P|39|15
47875|P|39|16
47876|P|39|17
47877|P|39|18
47878|P|39|19
47879|P|39|20
47880|P|40|01
47881|P|40|02
47882|P|40|03
47883|P|40|04
47884|P|40|05
47885|P|40|06
47886|P|40|07
47887|P|40|08
47888|P|40|09
47889|P|40|10
47890|P|40|11
47891|P|40|12
47892|P|40|13
47893|P|40|14
47894|P|40|15
47895|P|40|16
47896|P|40|17
47897|P|40|18
47898|P|40|19
47899|P|40|20
