47300|P|11|01
47301|P|11|02
47302|P|11|03
47303|P|11|04
47304|P|11|05
47305|P|11|06
47306|P|11|07
47307|P|11|08
47308|P|11|09
47309|P|11|10
47310|P|11|11
47311|P|11|12
47312|P|11|13
47313|P|11|14
47314|P|11|15
47315|P|11|16
47316|P|11|17
47317|P|11|18
47318|P|11|19
47319|P|11|20
47320|P|12|01
47321|P|12|02
47322|P|12|03
47323|P|12|04
47324|P|12|05
47325|P|12|06
47326|P|12|07
47327|P|12|08
47328|P|12|09
47329|P|12|10
47330|P|12|11
47331|P|12|12
47332|P|12|13
47333|P|12|14
47334|P|12|15
47335|P|12|16
47336|P|12|17
47337|P|12|18
47338|P|12|19
47339|P|12|20
47340|P|13|01
47341|P|13|02
47342|P|13|03
47343|P|13|04
47344|P|13|05
47345|P|13|06
47346|P|13|07
47347|P|13|08
47348|P|13|09
47349|P|13|10
47350|P|13|11
47351|P|13|12
47352|P|13|13
47353|P|13|14
47354|P|13|15
47355|P|13|16
47356|P|13|17
47357|P|13|18
47358|P|13|19
47359|P|13|20
47360|P|14|01
47361|P|14|02
47362|P|14|03
47363|P|14|04
47364|P|14|05
47365|P|14|06
47366|P|14|07
47367|P|14|08
47368|P|14|09
47369|P|14|10
47370|P|14|11
47371|P|14|12
47372|P|14|13
47373|P|14|14
47374|P|14|15
47375|P|14|16
47376|P|14|17
47377|P|14|18
47378|P|14|19
47379|P|14|20
47380|P|15|01
47381|P|15|02
47382|P|15|03
47383|P|15|04
47384|P|15|05
47385|P|15|06
47386|P|15|07
47387|P|15|08
47388|P|15|09
47389|P|15|10
47390|P|15|11
47391|P|15|12
47392|P|15|13
47393|P|15|14
47394|P|15|15
47395|P|15|16
47396|P|15|17
47397|P|15|18
47398|P|15|19
47399|P|15|20
47400|P|16|01
47401|P|16|02
47402|P|16|03
47403|P|16|04
47404|P|16|05
47405|P|16|06
47406|P|16|07
47407|P|16|08
47408|P|16|09
47409|P|16|10
47410|P|16|11
47411|P|16|12
47412|P|16|13
47413|P|16|14
47414|P|16|15
47415|P|16|16
47416|P|16|17
47417|P|16|18
47418|P|16|19
47419|P|16|20
47420|P|17|01
47421|P|17|02
47422|P|17|03
47423|P|17|04
47424|P|17|05
47425|P|17|06
47426|P|17|07
47427|P|17|08
47428|P|17|09
47429|P|17|10
47430|P|17|11
47431|P|17|12
47432|P|17|13
47433|P|17|14
47434|P|17|15
47435|P|17|16
47436|P|17|17
47437|P|17|18
47438|P|17|19
47439|P|17|20
47440|P|18|01
47441|P|18|02
47442|P|18|03
47443|P|18|04
47444|P|18|05
47445|P|18|06
47446|P|18|07
47447|P|18|08
47448|P|18|09
47449|P|18|10
47450|P|18|11
47451|P|18|12
47452|P|18|13
47453|P|18|14
47454|P|18|15
47455|P|18|16
47456|P|18|17
47457|P|18|18
47458|P|18|19
47459|P|18|20
47460|P|19|01
47461|P|19|02
47462|P|19|03
47463|P|19|04
47464|P|19|05
47465|P|19|06
47466|P|19|07
47467|P|19|08
47468|P|19|09
47469|P|19|10
47470|P|19|11
47471|P|19|12
47472|P|19|13
47473|P|19|14
47474|P|19|15
47475|P|19|16
47476|P|19|17
47477|P|19|18
47478|P|19|19
47479|P|19|20
47480|P|20|01
47481|P|20|02
47482|P|20|03
47483|P|20|04
47484|P|20|05
47485|P|20|06
47486|P|20|07
47487|P|20|08
47488|P|20|09
47489|P|20|10
47490|P|20|11
47491|P|20|12
47492|P|20|13
47493|P|20|14
47494|P|20|15
47495|P|20|16
47496|P|20|17
47497|P|20|18
47498|P|20|19
47499|P|20|20
