48500|P|71|01
48501|P|71|02
48502|P|71|03
48503|P|71|04
48504|P|71|05
48505|P|71|06
48506|P|71|07
48507|P|71|08
48508|P|71|09
48509|P|71|10
48510|P|71|11
48511|P|71|12
48512|P|71|13
48513|P|71|14
48514|P|71|15
48515|P|71|16
48516|P|71|17
48517|P|71|18
48518|P|71|19
48519|P|71|20
48520|P|72|01
48521|P|72|02
48522|P|72|03
48523|P|72|04
48524|P|72|05
48525|P|72|06
48526|P|72|07
48527|P|72|08
48528|P|72|09
48529|P|72|10
48530|P|72|11
48531|P|72|12
48532|P|72|13
48533|P|72|14
48534|P|72|15
48535|P|72|16
48536|P|72|17
48537|P|72|18
48538|P|72|19
48539|P|72|20
48540|P|73|01
48541|P|73|02
48542|P|73|03
48543|P|73|04
48544|P|73|05
48545|P|73|06
48546|P|73|07
48547|P|73|08
48548|P|73|09
48549|P|73|10
48550|P|73|11
48551|P|73|12
48552|P|73|13
48553|P|73|14
48554|P|73|15
48555|P|73|16
48556|P|73|17
48557|P|73|18
48558|P|73|19
48559|P|73|20
48560|P|74|01
48561|P|74|02
48562|P|74|03
48563|P|74|04
48564|P|74|05
48565|P|74|06
48566|P|74|07
48567|P|74|08
48568|P|74|09
48569|P|74|10
48570|P|74|11
48571|P|74|12
48572|P|74|13
48573|P|74|14
48574|P|74|15
48575|P|74|16
48576|P|74|17
48577|P|74|18
48578|P|74|19
48579|P|74|20
48580|P|75|01
48581|P|75|02
48582|P|75|03
48583|P|75|04
48584|P|75|05
48585|P|75|06
48586|P|75|07
48587|P|75|08
48588|P|75|09
48589|P|75|10
48590|P|75|11
48591|P|75|12
48592|P|75|13
48593|P|75|14
48594|P|75|15
48595|P|75|16
48596|P|75|17
48597|P|75|18
48598|P|75|19
48599|P|75|20
48600|P|76|01
48601|P|76|02
48602|P|76|03
48603|P|76|04
48604|P|76|05
48605|P|76|06
48606|P|76|07
48607|P|76|08
48608|P|76|09
48609|P|76|10
48610|P|76|11
48611|P|76|12
48612|P|76|13
48613|P|76|14
48614|P|76|15
48615|P|76|16
48616|P|76|17
48617|P|76|18
48618|P|76|19
48619|P|76|20
48620|P|77|01
48621|P|77|02
48622|P|77|03
48623|P|77|04
48624|P|77|05
48625|P|77|06
48626|P|77|07
48627|P|77|08
48628|P|77|09
48629|P|77|10
48630|P|77|11
48631|P|77|12
48632|P|77|13
48633|P|77|14
48634|P|77|15
48635|P|77|16
48636|P|77|17
48637|P|77|18
48638|P|77|19
48639|P|77|20
48640|P|78|01
48641|P|78|02
48642|P|78|03
48643|P|78|04
48644|P|78|05
48645|P|78|06
48646|P|78|07
48647|P|78|08
48648|P|78|09
48649|P|78|10
48650|P|78|11
48651|P|78|12
48652|P|78|13
48653|P|78|14
48654|P|78|15
48655|P|78|16
48656|P|78|17
48657|P|78|18
48658|P|78|19
48659|P|78|20
48660|P|79|01
48661|P|79|02
48662|P|79|03
48663|P|79|04
48664|P|79|05
48665|P|79|06
48666|P|79|07
48667|P|79|08
48668|P|79|09
48669|P|79|10
48670|P|79|11
48671|P|79|12
48672|P|79|13
48673|P|79|14
48674|P|79|15
48675|P|79|16
48676|P|79|17
48677|P|79|18
48678|P|79|19
48679|P|79|20
48680|P|80|01
48681|P|80|02
48682|P|80|03
48683|P|80|04
48684|P|80|05
48685|P|80|06
48686|P|80|07
48687|P|80|08
48688|P|80|09
48689|P|80|10
48690|P|80|11
48691|P|80|12
48692|P|80|13
48693|P|80|14
48694|P|80|15
48695|P|80|16
48696|P|80|17
48697|P|80|18
48698|P|80|19
48699|P|80|20
