49900|P|61|01
49901|P|61|02
49902|P|61|03
49903|P|61|04
49904|P|61|05
49905|P|61|06
49906|P|61|07
49907|P|61|08
49908|P|61|09
49909|P|61|10
49910|P|61|11
49911|P|61|12
49912|P|61|13
49913|P|61|14
49914|P|61|15
49915|P|61|16
49916|P|61|17
49917|P|61|18
49918|P|61|19
49919|P|61|20
49920|P|62|01
49921|P|62|02
49922|P|62|03
49923|P|62|04
49924|P|62|05
49925|P|62|06
49926|P|62|07
49927|P|62|08
49928|P|62|09
49929|P|62|10
49930|P|62|11
49931|P|62|12
49932|P|62|13
49933|P|62|14
49934|P|62|15
49935|P|62|16
49936|P|62|17
49937|P|62|18
49938|P|62|19
49939|P|62|20
49940|P|63|01
49941|P|63|02
49942|P|63|03
49943|P|63|04
49944|P|63|05
49945|P|63|06
49946|P|63|07
49947|P|63|08
49948|P|63|09
49949|P|63|10
49950|P|63|11
49951|P|63|12
49952|P|63|13
49953|P|63|14
49954|P|63|15
49955|P|63|16
49956|P|63|17
49957|P|63|18
49958|P|63|19
49959|P|63|20
49960|P|64|01
49961|P|64|02
49962|P|64|03
49963|P|64|04
49964|P|64|05
49965|P|64|06
49966|P|64|07
49967|P|64|08
49968|P|64|09
49969|P|64|10
49970|P|64|11
49971|P|64|12
49972|P|64|13
49973|P|64|14
49974|P|64|15
49975|P|64|16
49976|P|64|17
49977|P|64|18
49978|P|64|19
49979|P|64|20
49980|P|65|01
49981|P|65|02
49982|P|65|03
49983|P|65|04
49984|P|65|05
49985|P|65|06
49986|P|65|07
49987|P|65|08
49988|P|65|09
49989|P|65|10
49990|P|65|11
49991|P|65|12
49992|P|65|13
49993|P|65|14
49994|P|65|15
49995|P|65|16
49996|P|65|17
49997|P|65|18
49998|P|65|19
49999|P|65|20
50000|P|66|01
50001|P|66|02
50002|P|66|03
50003|P|66|04
50004|P|66|05
50005|P|66|06
50006|P|66|07
50007|P|66|08
50008|P|66|09
50009|P|66|10
50010|P|66|11
50011|P|66|12
50012|P|66|13
50013|P|66|14
50014|P|66|15
50015|P|66|16
50016|P|66|17
50017|P|66|18
50018|P|66|19
50019|P|66|20
50020|P|67|01
50021|P|67|02
50022|P|67|03
50023|P|67|04
50024|P|67|05
50025|P|67|06
50026|P|67|07
50027|P|67|08
50028|P|67|09
50029|P|67|10
50030|P|67|11
50031|P|67|12
50032|P|67|13
50033|P|67|14
50034|P|67|15
50035|P|67|16
50036|P|67|17
50037|P|67|18
50038|P|67|19
50039|P|67|20
50040|P|68|01
50041|P|68|02
50042|P|68|03
50043|P|68|04
50044|P|68|05
50045|P|68|06
50046|P|68|07
50047|P|68|08
50048|P|68|09
50049|P|68|10
50050|P|68|11
50051|P|68|12
50052|P|68|13
50053|P|68|14
50054|P|68|15
50055|P|68|16
50056|P|68|17
50057|P|68|18
50058|P|68|19
50059|P|68|20
50060|P|69|01
50061|P|69|02
50062|P|69|03
50063|P|69|04
50064|P|69|05
50065|P|69|06
50066|P|69|07
50067|P|69|08
50068|P|69|09
50069|P|69|10
50070|P|69|11
50071|P|69|12
50072|P|69|13
50073|P|69|14
50074|P|69|15
50075|P|69|16
50076|P|69|17
50077|P|69|18
50078|P|69|19
50079|P|69|20
50080|P|70|01
50081|P|70|02
50082|P|70|03
50083|P|70|04
50084|P|70|05
50085|P|70|06
50086|P|70|07
50087|P|70|08
50088|P|70|09
50089|P|70|10
50090|P|70|11
50091|P|70|12
50092|P|70|13
50093|P|70|14
50094|P|70|15
50095|P|70|16
50096|P|70|17
50097|P|70|18
50098|P|70|19
50099|P|70|20
