48300|P|61|01
48301|P|61|02
48302|P|61|03
48303|P|61|04
48304|P|61|05
48305|P|61|06
48306|P|61|07
48307|P|61|08
48308|P|61|09
48309|P|61|10
48310|P|61|11
48311|P|61|12
48312|P|61|13
48313|P|61|14
48314|P|61|15
48315|P|61|16
48316|P|61|17
48317|P|61|18
48318|P|61|19
48319|P|61|20
48320|P|62|01
48321|P|62|02
48322|P|62|03
48323|P|62|04
48324|P|62|05
48325|P|62|06
48326|P|62|07
48327|P|62|08
48328|P|62|09
48329|P|62|10
48330|P|62|11
48331|P|62|12
48332|P|62|13
48333|P|62|14
48334|P|62|15
48335|P|62|16
48336|P|62|17
48337|P|62|18
48338|P|62|19
48339|P|62|20
48340|P|63|01
48341|P|63|02
48342|P|63|03
48343|P|63|04
48344|P|63|05
48345|P|63|06
48346|P|63|07
48347|P|63|08
48348|P|63|09
48349|P|63|10
48350|P|63|11
48351|P|63|12
48352|P|63|13
48353|P|63|14
48354|P|63|15
48355|P|63|16
48356|P|63|17
48357|P|63|18
48358|P|63|19
48359|P|63|20
48360|P|64|01
48361|P|64|02
48362|P|64|03
48363|P|64|04
48364|P|64|05
48365|P|64|06
48366|P|64|07
48367|P|64|08
48368|P|64|09
48369|P|64|10
48370|P|64|11
48371|P|64|12
48372|P|64|13
48373|P|64|14
48374|P|64|15
48375|P|64|16
48376|P|64|17
48377|P|64|18
48378|P|64|19
48379|P|64|20
48380|P|65|01
48381|P|65|02
48382|P|65|03
48383|P|65|04
48384|P|65|05
48385|P|65|06
48386|P|65|07
48387|P|65|08
48388|P|65|09
48389|P|65|10
48390|P|65|11
48391|P|65|12
48392|P|65|13
48393|P|65|14
48394|P|65|15
48395|P|65|16
48396|P|65|17
48397|P|65|18
48398|P|65|19
48399|P|65|20
48400|P|66|01
48401|P|66|02
48402|P|66|03
48403|P|66|04
48404|P|66|05
48405|P|66|06
48406|P|66|07
48407|P|66|08
48408|P|66|09
48409|P|66|10
48410|P|66|11
48411|P|66|12
48412|P|66|13
48413|P|66|14
48414|P|66|15
48415|P|66|16
48416|P|66|17
48417|P|66|18
48418|P|66|19
48419|P|66|20
48420|P|67|01
48421|P|67|02
48422|P|67|03
48423|P|67|04
48424|P|67|05
48425|P|67|06
48426|P|67|07
48427|P|67|08
48428|P|67|09
48429|P|67|10
48430|P|67|11
48431|P|67|12
48432|P|67|13
48433|P|67|14
48434|P|67|15
48435|P|67|16
48436|P|67|17
48437|P|67|18
48438|P|67|19
48439|P|67|20
48440|P|68|01
48441|P|68|02
48442|P|68|03
48443|P|68|04
48444|P|68|05
48445|P|68|06
48446|P|68|07
48447|P|68|08
48448|P|68|09
48449|P|68|10
48450|P|68|11
48451|P|68|12
48452|P|68|13
48453|P|68|14
48454|P|68|15
48455|P|68|16
48456|P|68|17
48457|P|68|18
48458|P|68|19
48459|P|68|20
48460|P|69|01
48461|P|69|02
48462|P|69|03
48463|P|69|04
48464|P|69|05
48465|P|69|06
48466|P|69|07
48467|P|69|08
48468|P|69|09
48469|P|69|10
48470|P|69|11
48471|P|69|12
48472|P|69|13
48473|P|69|14
48474|P|69|15
48475|P|69|16
48476|P|69|17
48477|P|69|18
48478|P|69|19
48479|P|69|20
48480|P|70|01
48481|P|70|02
48482|P|70|03
48483|P|70|04
48484|P|70|05
48485|P|70|06
48486|P|70|07
48487|P|70|08
48488|P|70|09
48489|P|70|10
48490|P|70|11
48491|P|70|12
48492|P|70|13
48493|P|70|14
48494|P|70|15
48495|P|70|16
48496|P|70|17
48497|P|70|18
48498|P|70|19
48499|P|70|20
