50100|P|71|01
50101|P|71|02
50102|P|71|03
50103|P|71|04
50104|P|71|05
50105|P|71|06
50106|P|71|07
50107|P|71|08
50108|P|71|09
50109|P|71|10
50110|P|71|11
50111|P|71|12
50112|P|71|13
50113|P|71|14
50114|P|71|15
50115|P|71|16
50116|P|71|17
50117|P|71|18
50118|P|71|19
50119|P|71|20
50120|P|72|01
50121|P|72|02
50122|P|72|03
50123|P|72|04
50124|P|72|05
50125|P|72|06
50126|P|72|07
50127|P|72|08
50128|P|72|09
50129|P|72|10
50130|P|72|11
50131|P|72|12
50132|P|72|13
50133|P|72|14
50134|P|72|15
50135|P|72|16
50136|P|72|17
50137|P|72|18
50138|P|72|19
50139|P|72|20
50140|P|73|01
50141|P|73|02
50142|P|73|03
50143|P|73|04
50144|P|73|05
50145|P|73|06
50146|P|73|07
50147|P|73|08
50148|P|73|09
50149|P|73|10
50150|P|73|11
50151|P|73|12
50152|P|73|13
50153|P|73|14
50154|P|73|15
50155|P|73|16
50156|P|73|17
50157|P|73|18
50158|P|73|19
50159|P|73|20
50160|P|74|01
50161|P|74|02
50162|P|74|03
50163|P|74|04
50164|P|74|05
50165|P|74|06
50166|P|74|07
50167|P|74|08
50168|P|74|09
50169|P|74|10
50170|P|74|11
50171|P|74|12
50172|P|74|13
50173|P|74|14
50174|P|74|15
50175|P|74|16
50176|P|74|17
50177|P|74|18
50178|P|74|19
50179|P|74|20
50180|P|75|01
50181|P|75|02
50182|P|75|03
50183|P|75|04
50184|P|75|05
50185|P|75|06
50186|P|75|07
50187|P|75|08
50188|P|75|09
50189|P|75|10
50190|P|75|11
50191|P|75|12
50192|P|75|13
50193|P|75|14
50194|P|75|15
50195|P|75|16
50196|P|75|17
50197|P|75|18
50198|P|75|19
50199|P|75|20
50200|P|76|01
50201|P|76|02
50202|P|76|03
50203|P|76|04
50204|P|76|05
50205|P|76|06
50206|P|76|07
50207|P|76|08
50208|P|76|09
50209|P|76|10
50210|P|76|11
50211|P|76|12
50212|P|76|13
50213|P|76|14
50214|P|76|15
50215|P|76|16
50216|P|76|17
50217|P|76|18
50218|P|76|19
50219|P|76|20
50220|P|77|01
50221|P|77|02
50222|P|77|03
50223|P|77|04
50224|P|77|05
50225|P|77|06
50226|P|77|07
50227|P|77|08
50228|P|77|09
50229|P|77|10
50230|P|77|11
50231|P|77|12
50232|P|77|13
50233|P|77|14
50234|P|77|15
50235|P|77|16
50236|P|77|17
50237|P|77|18
50238|P|77|19
50239|P|77|20
50240|P|78|01
50241|P|78|02
50242|P|78|03
50243|P|78|04
50244|P|78|05
50245|P|78|06
50246|P|78|07
50247|P|78|08
50248|P|78|09
50249|P|78|10
50250|P|78|11
50251|P|78|12
50252|P|78|13
50253|P|78|14
50254|P|78|15
50255|P|78|16
50256|P|78|17
50257|P|78|18
50258|P|78|19
50259|P|78|20
50260|P|79|01
50261|P|79|02
50262|P|79|03
50263|P|79|04
50264|P|79|05
50265|P|79|06
50266|P|79|07
50267|P|79|08
50268|P|79|09
50269|P|79|10
50270|P|79|11
50271|P|79|12
50272|P|79|13
50273|P|79|14
50274|P|79|15
50275|P|79|16
50276|P|79|17
50277|P|79|18
50278|P|79|19
50279|P|79|20
50280|P|80|01
50281|P|80|02
50282|P|80|03
50283|P|80|04
50284|P|80|05
50285|P|80|06
50286|P|80|07
50287|P|80|08
50288|P|80|09
50289|P|80|10
50290|P|80|11
50291|P|80|12
50292|P|80|13
50293|P|80|14
50294|P|80|15
50295|P|80|16
50296|P|80|17
50297|P|80|18
50298|P|80|19
50299|P|80|20
