security_public_safety_3_batch181_source_001	Emergency planning	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning	4ae7cf379744834e5ea2f10379e9066d31cf0fb494a7b2dd0bb457f6909d9092	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_002	Household emergency plan	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning/household-emergency-plan	1e539e95af334d6acfcfe7376cef5e906e37e38a46aaf384d02e720622149c45	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_003	Multi-agency community risk register	Hillingdon Council	https://www.hillingdon.gov.uk/article/14910/Multi-agency-community-risk-register	1a290b62a46a1926c3b95304f20c9cc7d46fef032a3647d7fa26b9e7c7acad25	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_004	Fire	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning/fire	0c1e07f883335ee16d1eae24509e484b732156a9fbef4d45a7c4f164f77c577b	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_005	Hazardous materials	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning/hazardous-materials	e53835e45902542584a6b64bdb0e40fca2c2cc31d96daa30b713d8f85baae46f	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_006	Who is most at risk from the heat?	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning/heatwave	a823baac3e8b002e86777af636174e57e7587c352b1df1f1e1ced7e48e8dcd26	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_007	Influenza (flu)	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning/influenza-flu	6db5c7202f547dad58b6789294281a04f17fb281c19a3623813fadb95204223e	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_008	Power failure	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning/power-failure	7ad7f5acac993a7cb44f1332470f09fc70e0ca2ebcf7ba5946aaf854135c4c2d	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_009	Water supply failure	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning/utility-failure	1d5554c661135670c677c9415a03471eaa02220a42069b949f9a1da939b1d5ca	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_010	Winter weather	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning/winter-weather	aee61974d3e35b2ad97ac57ccd4ea5b4e9e01e3d2f45e45c44f9a7cbba503f7a	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_011	What does the council do?	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning/council	3a776f641d73a9b6f0a4d8f7924fab91871c33a2a17cf32e1e17c1edef58c5d5	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_012	Flooding	Hillingdon Council	https://pre.hillingdon.gov.uk/flooding	13657a3fd25c65d837ce8361dae383f851e517141f5bd2a1bd28e82efff41d55	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_013	Looking after yourself and others	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning/heatwave/2	c37c6f11afa2265eb636eb1a9ef8ef21e614f0188c28e3f479a700e5c9e5b756	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_014	Travelling on the underground	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning/heatwave/3	ee515ecc245e0d0ba571366fe905ce6e8a80338a02dc10e2576b14b2f80f7b85	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_015	Grass fires	Hillingdon Council	https://pre.hillingdon.gov.uk/emergency-planning/heatwave/4	f6155a3e21f8c866c56133654dfa1a40f1f01316d16f63fad0fefffadb60a217	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_016	Who to contact in a flood	London Borough of Hounslow	https://www.hounslow.gov.uk/environment/flooding	c435772e126cc25beb062aeff7604069e21733e7cce720622a1b780384598c7d	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_017	Flooding advice: before, during and after	London Borough of Hounslow	https://www.hounslow.gov.uk/environment/flooding/4	a4df4c6de303e8a0843c1c4fd6498a2c0f3e682be1de528766f8f2c5df6acb8b	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_018	Working together to manage the risk of flooding	London Borough of Hounslow	https://www.hounslow.gov.uk/environment/flooding/5	f2c8893c0f2edcce4f2115def576723d0d23b6778148a7e13a5f497e0172637d	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_019	Making Hounslow safe	London Borough of Hounslow	https://www.hounslow.gov.uk/community-safety/making-hounslow-safe	5c39910d789275012418313188030a6953b732ddb2d9eac1e905693d3b11f069	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_020	Fire risk assessments in council housing	London Borough of Hounslow	https://www.hounslow.gov.uk/fire-building-safety/fire-risk-assessments-council-housing	f0e5b3eabf69f56c66270c2856ad40c3162050c20ea1fe88d31388186d2f574b	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_021	Fire safety in council housing	London Borough of Hounslow	https://www.hounslow.gov.uk/fire-building-safety/fire-safety-council-housing	d6d2f34e34375b36233b072fd901785a38df7c1c9669177c5703baf74e37a1a9	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_022	Safety advisory group	London Borough of Hounslow	https://www.hounslow.gov.uk/community-safety/safety-advisory-group	ed74d068858291d9d552ca9bb7511e0e85f0f23d062358265edcbcfd0e1e0d5f	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_023	Community safety	London Borough of Hounslow	https://www.hounslow.gov.uk/community-safety	5f03057026f1aa8c7d91b629572f734c9aa3009845503a00202d045ac9f4673d	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_024	Emergencies	Ealing Council	https://www.ealing.gov.uk/info/201067/emergencies	6755db14442722894fb8aa2ea5a64e9534262deb9319d2725255acfa92701c4e	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_025	Preparing for an emergency	Ealing Council	https://www.ealing.gov.uk/info/201067/emergencies/3080/preparing_for_an_emergency	ae364a1ebe39607e8692dc8152340dd8a3adaf770e6d5d32b08a4945d971f084	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_026	The council's role in emergencies	Ealing Council	https://www.ealing.gov.uk/info/201067/emergencies/3082/the_councils_role_in_emergencies	ab33a6ba3af1e2c3d457bfe925c654b112323b4e30d96072c9ebc3388e590cb8	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_027	How we work with others	Ealing Council	https://www.ealing.gov.uk/info/201067/emergencies/3085/how_we_work_with_others	4b10fe6cd6f06b41c8ad3edb0fcb0f46f20f4f02c720ffdcad935be00ade2e88	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_028	Fire safety	Ealing Council	https://www.ealing.gov.uk/info/201337/your_home/3228/building_and_fire_safety_for_council_tenants_and_leaseholders/2	09060824156972868111882ee5dc20f1e0a9a15e8c390be431e0dc1139fe0987	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_029	Safety related access	Ealing Council	https://www.ealing.gov.uk/info/201337/your_home/3228/building_and_fire_safety_for_council_tenants_and_leaseholders/7	c88362e421dcf637fea16c08fcf7ea4dcbed40e99f39e136ea097a859387474b	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_030	Leaseholder responsibilities	Ealing Council	https://www.ealing.gov.uk/info/201337/your_home/3228/building_and_fire_safety_for_council_tenants_and_leaseholders/9	066c1cef560e8074a85f3300e4a3f77d8e38dbf195f7253e21459f4ccec8d8af	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_031	Fire enforcement	Ealing Council	https://www.ealing.gov.uk/info/201010/business/473/legislation_advice_and_guidance/5	b7cbf4e433dcee0dd313bdf6d2fb710bd9e501b8418c175491d7410e1b3fc6ea	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_032	Emergency Planning in Sutton	London Borough of Sutton	https://www.sutton.gov.uk/w/emergency-planning-emergency-planning-in-sutton	9d9b0b7f1ed20374b1b948b23b1d41a54622d84d98d6e284880cf2fb38b14038	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_033	Report a flood	London Borough of Sutton	https://www.sutton.gov.uk/environment/flooding/report-flood	fa20634a25d818737e4d311c788e3ac3c68608e60d6ae86fe172f70aaa604cb8	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_034	Emergency planning and response	Hackney Council	https://www.hackney.gov.uk/community-safety-and-environment/community-safety-and-crime-prevention/emergency-planning-and-response	2cce9d9f1222c420458e156d4f08022e8b696ea193f4401e1397bf67f36dcbdd	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_035	Civil protection: emergency planning and response	Hackney Council	https://www.hackney.gov.uk/community-safety-and-environment/community-safety-and-crime-prevention/emergency-planning-and-response/civil-protection-emergency-planning-and-response	bb973be33b6c44f1902be029d76656ed4535cef64d908ba73d64b3e7515e63f6	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_036	Flood warnings and planning	Hackney Council	https://www.hackney.gov.uk/community-safety-and-environment/community-safety-and-crime-prevention/emergency-planning-and-response/flood-warnings-and-planning	3df16a69d7530dc8a85cceb5e7a2dd85857be17db358ed3f791242ab603f9598	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_037	What to do if your property is flooded	Hackney Council	https://www.hackney.gov.uk/community-safety-and-environment/community-safety-and-crime-prevention/emergency-planning-and-response/what-do-if-your-property-flooded	ed367b296b88849e13072c31582e7713ba042390563e4ad1d59811d45bc9cdd4	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_038	Community safety and crime prevention	Hackney Council	https://www.hackney.gov.uk/community-safety-and-environment/community-safety-and-crime-prevention	d87ddf7d01f8fa8fc9d38161c58f578875a970b4776dbe92e20b12a614296ca7	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_039	Community safety and enforcement	Hackney Council	https://www.hackney.gov.uk/community-safety-and-environment/community-safety-and-crime-prevention/community-safety-and-enforcement	e762567680fe57db31cdc4fd028488c661de53c915aef5ae32d5c34a5694c75f	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_040	Community, safety and environment	Hackney Council	https://www.hackney.gov.uk/community-safety-and-environment	eb5489d69ed628a6f6bb9f9a912de7e3dee55d700cc07456456e7bdc12393f9f	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_041	Major emergencies	Haringey Council	https://haringey.gov.uk/environment/major-emergencies	0586d6a88528c638e960571823dd2f3b4470e46b59372748fe9c5456f5a64366	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_042	How we deal with major emergencies	Haringey Council	https://haringey.gov.uk/environment/major-emergencies/how-we-deal-with-major-emergencies	6968a5b60ba282ac102c53143351711770f63225ee7020c0e03fe9270b4ca6bf	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_043	Plan for an emergency	Haringey Council	https://haringey.gov.uk/environment/major-emergencies/plan-for-an-emergency	87889543f15250d3194777ef866d38d38181bd78050565654f5b6617817a5446	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch181_source_044	Fire or flood	Haringey Council	https://haringey.gov.uk/housing/housing-emergencies/fire-or-flood-emergencies	5fcfaca8a2ec1d4b9d41294fdb0d725f9ee8f4aee007f91b4551f7648b7181f7	LONDON_CANONICAL_SCOPE_DIRECT	text/html
